participant	text_id	sentence_id	text	token_count	fix_count	fix_prob	mean_fix_dur	first_fix_dur	first_pass_dur	tot_fix_dur	refix_count	reread_prob	tot_regr_from_dur	scaled_first_pass_dur	scaled_fix_count	scaled_tot_fix_dur	scaled_tot_regr_from_dur
avg	4-30	4564	"Well," I said consolingly, "it will be the other way about tomorrow."	12	9.230769230769232	5.769230769230769	1425.4846153846154	1400.4615384615386	1528.230769230769	1816.7692307692305	1.076923076923077	1.5384615384615383	404.0	17.346189554908428	18.02309965081923	17.301322271331628	7.193915189132813
avg	4-30	4565	"Yes," she said meditatively; then suddenly dropped her voice.	9	7.76923076923077	5.076923076923078	1200.730769230769	1197.6923076923076	1393.769230769231	1506.0000000000002	0.46153846153846156	1.3076923076923077	268.2307692307692	15.382448786022714	14.45071179156594	13.581838185344212	4.776310408321804
avg	4-30	4566	"Mr. Hastings, you do not think...surely think...surely it could not have been Lawrence...Oh, no, that could not be!"	18	13.076923076923077	8.384615384615385	2222.9102564102564	2209.3076923076924	2360.0	2638.76923076923	1.3076923076923077	1.9999999999999998	929.7692307692308	29.493746153284448	27.424120333064725	27.139541811643902	16.556141068364113
avg	4-30	4567	But I myself was puzzled, and as soon as I was alone with Poirot I asked him what he thought Sir Ernest was driving at.	25	15.230769230769232	10.076923076923078	2503.942307692308	2542.923076923077	2684.7692307692305	2990.4615384615386	1.6153846153846152	2.3076923076923075	796.5384615384614	34.2368316946091	32.68869191512221	31.34881934657819	14.183737963341635
avg	4-31	4570	"He is a clever man, that Sir Ernest."	8	4.0	3.1538461538461537	729.7307692307693	750.3076923076923	784.7692307692307	793.1538461538462	0.07692307692307693	0.38461538461538464	71.92307692307692	6.488320829919604	5.237711522965349	5.050041397016127	1.2807141473418089
avg	4-31	4571	"Do you think he believes Lawrence guilty?"	7	6.384615384615384	4.153846153846154	978.3717948717949	976.1538461538462	1026.6153846153848	1180.3076923076922	0.8461538461538463	1.0	295.07692307692304	10.020358002331907	11.066344345957557	9.68374521007917	5.2543523734793345
avg	4-31	4572	"I do not think he believes or cares anything!	9	7.076923076923077	4.615384615384616	1132.128205128205	1139.3076923076924	1286.0	1437.5384615384614	0.6153846153846154	1.153846153846154	219.6923076923077	13.808535275033645	12.758528068761748	12.762446889173711	3.91199957733498
avg	4-31	4573	No, what he is trying for is to create such confusion in the minds of the jury that they are divided in their opinion as to which brother did it.	30	19.46153846153846	13.076923076923075	3552.371794871795	3569.5384615384614	3690.9230769230767	4039.3846153846157	1.7692307692307692	2.3076923076923075	807.2307692307693	48.931184816477064	43.029814665592255	43.90299880116346	14.37413290075395
avg	4-31	4574	He is endeavouring to make out that there is quite as much evidence against Lawrence as against John...and I am not at all sure that he will not succeed."	29	22.692307692307693	13.230769230769234	3712.5538461538463	3658.1538461538457	3981.230769230769	4681.384615384616	2.9230769230769234	4.153846153846154	1810.923076923077	53.170977529162826	50.926672038678475	51.58686369761174	32.246601557990225
avg	4-31	4575	Detective-inspector Detective-inspector Japp was the first witness called when the trial was reopened, and gave his evidence succinctly and briefly.	20	17.153846153846157	9.538461538461537	2656.358974358975	2611.0769230769233	3075.384615384616	3526.8461538461543	1.692307692307692	3.2307692307692313	1617.5384615384617	39.941566033511684	37.389202256244964	37.768612052417375	28.803055711554606
avg	4-32	4576	After relating the earlier events, he proceeded: "Acting on information received, Superintendent Summerhaye and myself searched the prisoner's room, during his temporary absence from the house.	26	28.384615384615387	15.846153846153847	4053.362820512821	4054.461538461538	4873.461538461537	5954.615384615384	4.0769230769230775	6.538461538461538	1129.3076923076924	66.20154342064191	64.84018264840181	66.82570047762752	20.10926673489315
avg	4-32	4577	In his chest of drawers, hidden beneath some underclothing, we found: first, a pair of gold-rimmed pince-nez similar to those worn by Mr. Inglethorp, these were exhibited, secondly, this phial."	30	27.538461538461544	16.38461538461539	4377.214102564102	4408.923076923077	5086.769230769231	6133.153846153846	3.6923076923076925	5.846153846153847	2040.3846153846155	69.31679121933765	62.77195809830781	68.96256249831485	36.33255909972351
avg	4-33	4578	The phial was that already recognized by the chemist's assistant, a tiny bottle of blue glass, containing a few grains of a white crystalline powder, and labelled: "Strychnine Hydrochloride.	29	25.0	17.15384615384615	3971.4653846153847	3996.4615384615386	4449.461538461538	5090.076923076924	3.0000000000000004	4.538461538461538	829.8461538461539	60.00924415399542	56.567284448025774	56.47835353643629	14.776838739597256
avg	4-33	4580	A fresh piece of evidence discovered by the detectives since the police court proceedings was a long, almost new piece of blotting-paper.	22	25.0	10.384615384615385	3100.8565934065928	3156.307692307693	3653.5384615384614	5162.076923076922	6.846153846153845	6.0	1810.9230769230767	48.38520197112326	56.567284448025774	57.34009539398187	32.246601557990225
avg	4-33	4581	It had been found in Mrs. Inglethorp's cheque book, and on being reversed at a mirror, showed clearly the words: erything of which I die possessed I leave to my beloved husband Alfred Ing..."	34	32.84615384615385	15.923076923076925	4570.1822344322345	4576.384615384615	5115.3076923076915	7064.538461538459	7.692307692307691	8.153846153846155	4833.153846153846	69.73358059305421	75.74536663980659	80.10996678374447	86.06262095361838
avg	4-34	4582	This placed beyond question the fact that the destroyed will had been in favour of the deceased lady's husband.	19	14.538461538461538	9.384615384615385	2249.249084249084	2246.6153846153848	2392.3846153846152	2987.1538461538457	2.3846153846153846	2.6923076923076925	494.23076923076917	29.966706601625916	30.996508192318014	31.309230778336236	8.800629301252535
avg	4-34	4583	Japp then produced the charred fragment of paper recovered from the grate, and this, with the discovery of the beard in the attic, completed his evidence.	26	22.53846153846154	14.307692307692307	3608.1025641025635	3666.6153846153848	4001.8461538461543	4851.7692307692305	3.3846153846153855	4.384615384615385	1248.0000000000002	53.47205448915218	50.55063121138866	53.62613529426078	22.22278751494493
avg	4-34	4584	But Sir Ernest's cross-examination was yet to come.	8	7.538461538461539	4.230769230769231	1157.397435897436	1172.8461538461538	1275.3846153846155	1727.923076923077	1.2307692307692308	1.3846153846153846	539.4615384615386	13.653503109068982	13.88665055063121	16.237954915065423	9.606040978939152
avg	4-34	4585	"What day was it when you searched the prisoner's room?"	10	7.769230769230769	4.923076923076923	1351.8717948717951	1342.3076923076924	1423.3076923076924	1563.6923076923076	0.6923076923076923	0.9999999999999998	372.8461538461539	15.813842639141772	14.450711791565936	14.27233646863395	6.639167349909892
avg	4-34	4586	"Tuesday, the 24th of July."	5	3.5384615384615388	2.6153846153846154	554.3589743589744	549.0	659.5384615384614	675.4615384615383	0.07692307692307693	0.5384615384615385	46.92307692307692	4.65939064013359	4.10958904109589	3.641424899105047	0.835546128212303
avg	4-34	4587	"Exactly a week after the tragedy?"	6	4.615384615384615	2.692307692307692	715.3076923076923	717.3076923076924	749.2307692307693	839.3076923076924	0.46153846153846156	0.6923076923076923	408.46153846153845	5.969300100385737	6.741874832124629	5.602440023647924	7.273360558700539
avg	4-34	4589	"You found these two objects, you say, in the chest of drawers.	12	7.230769230769232	4.76923076923077	1128.8333333333333	1143.4615384615383	1203.6153846153845	1360.5384615384614	0.7692307692307694	1.1538461538461537	422.0	12.605350856568766	13.134568896051569	11.840861847076331	7.5144361629060565
avg	4-35	4592	"Does it not strike you as unlikely that a man who had committed a crime should keep the evidence of it in an unlocked drawer for anyone to find?"	29	15.923076923076925	12.23076923076923	2625.910256410257	2644.9999999999995	2719.461538461538	2924.307692307692	1.0769230769230769	1.615384615384615	521.7692307692308	34.743494787725496	34.3808756379264	30.557047981739274	9.290998996170577
avg	4-35	4593	"He might have stowed them there in a hurry."	9	6.384615384615385	4.230769230769231	1173.679487179487	1188.1538461538464	1292.9230769230767	1368.461538461538	0.3076923076923077	0.8461538461538463	319.92307692307696	13.909643209358421	11.06634434595756	11.935690277981452	5.696780897106507
avg	4-35	4594	"But you have just said it was a whole week since the crime.	13	7.846153846153847	5.6923076923076925	1429.5256410256409	1446.2307692307695	1462.9230769230771	1594.1538461538462	0.6153846153846154	0.6153846153846154	281.6153846153846	16.392404707778013	14.638732205210847	14.636919562210936	5.014646517024985
avg	4-35	4595	He would have had ample time to remove them and destroy them."	12	7.153846153846155	4.846153846153846	1294.576923076923	1287.3076923076926	1374.9999999999998	1433.9230769230767	0.3076923076923077	0.6153846153846154	361.3846153846154	15.108333941853306	12.946548482406659	12.719175663420886	6.435074934985902
avg	4-35	4597	"There is no perhaps about it.	6	4.769230769230768	2.6923076923076925	725.8397435897436	732.0	793.7692307692307	1001.9230769230769	1.0	1.0	311.38461538461536	6.619761144541818	7.1179156594144475	7.5487245181472815	5.54473889672689
avg	4-35	4598	Would he, or would he not have had plenty of time to remove and destroy them?"	16	9.384615384615387	6.923076923076925	1624.3461538461538	1622.076923076923	1715.7692307692307	1800.5384615384617	0.46153846153846156	0.9230769230769231	323.46153846153845	20.08509115361746	18.39914047810905	17.107062087632784	5.75978929366022
avg	4-35	4600	"Was the pile of underclothes under which the things were hidden heavy or light?"	14	11.76923076923077	5.923076923076923	1677.019230769231	1680.7692307692307	1808.846153846154	2459.5384615384623	2.692307692307692	2.230769230769231	921.9999999999999	21.444431159539498	24.22777330110126	24.99439381155711	16.41779654549617
avg	4-36	4602	"In other words, it was winter underclothing.	7	4.923076923076923	3.0	737.9871794871794	734.5384615384615	837.8461538461538	991.0769230769231	0.6923076923076923	1.076923076923077	128.53846153846155	7.263481659742914	7.49395648670427	7.41891084088881	2.2888484922012435
avg	4-36	4603	Obviously, the prisoner would not be likely to go to that drawer?"	12	9.461538461538462	5.615384615384615	1485.9102564102566	1524.0769230769233	1620.923076923077	1939.4615384615386	1.2307692307692308	1.7692307692307692	647.0769230769231	18.69991245336798	18.587160891753957	18.769781953794485	11.522318082822776
avg	4-36	4606	Would the prisoner, in the hottest week of a hot summer, be likely to go to a drawer containing winter underclothing.	21	14.538461538461537	9.461538461538462	2333.025641025641	2292.4615384615386	2674.6153846153848	2805.3076923076924	0.5384615384615385	2.1538461538461537	632.4615384615385	34.08854005759943	30.996508192318007	29.132780189406972	11.262066010100911
avg	4-36	4609	"In that case, is it not possible that the articles in question might have been put there by a third person, and that the prisoner was quite unaware of their presence?"	31	20.000000000000004	13.692307692307695	3625.7692307692296	3648.9230769230767	3849.5384615384614	4107.461538461538	1.3076923076923075	2.3076923076923075	795.5384615384615	51.24767993400702	44.34595756110664	44.717786775445354	14.165931242576457
avg	4-36	4610	"I should not think it likely."	6	3.769230769230769	2.615384615384616	644.3076923076924	638.6153846153846	744.9230769230769	775.2307692307693	0.15384615384615385	0.6153846153846154	304.15384615384613	5.9063884968058735	4.673650282030619	4.835526597007448	5.415982608117125
avg	4-37	4615	Evidence as to the financial difficulties in which the prisoner had found himself at the end of July.	18	13.846153846153848	7.999999999999999	2159.642307692308	2176.0	2354.307692307692	2919.307692307692	2.3076923076923084	2.461538461538462	1058.923076923077	29.410612962839622	29.304324469513833	30.4972047971875	18.855947542574697
avg	4-37	4616	Evidence as to his intrigue with Mrs. Raikes...poor Mary, that must have been bitter hearing for a woman of her pride.	21	21.615384615384617	10.769230769230768	3479.2340659340653	3477.6153846153843	3958.153846153845	4901.846153846154	3.7692307692307696	4.461538461538462	1794.230769230769	52.833951081413545	48.29438624764974	54.22548780415628	31.94936629598683
avg	4-37	4617	Evelyn Howard had been right in her facts, though her animosity against Alfred Inglethorp had caused her to jump to the conclusion that he was the person concerned.	28	25.23076923076923	15.076923076923078	4148.75	4126.846153846155	4584.076923076923	5475.384615384615	3.2307692307692313	4.923076923076923	1661.8461538461538	61.975231765866134	57.1313456889605	61.08996140443405	29.592030416227207
avg	4-37	4618	Lawrence Cavendish was then put into the box.	8	8.846153846153845	4.230769230769232	1505.020512820513	1570.230769230769	1608.076923076923	2154.923076923077	2.0769230769230775	1.923076923076923	916.0769230769231	18.51230106412089	17.082997582594675	21.348562875787252	16.312325968656257
avg	4-37	4619	In a low voice, in answer to Mr. Philips' questions, he denied having ordered anything from Parkson's in June.	19	17.46153846153846	9.615384615384617	2595.6955128205127	2667.307692307693	2921.3846153846157	3772.4615384615386	3.0000000000000004	3.384615384615385	2169.6923076923076	37.69247620553158	38.14128391082459	40.708293410476244	38.63510506943643
avg	4-37	4620	In fact, on June 29th, he had been staying away, in Wales.	12	6.384615384615385	4.846153846153847	1182.4615384615383	1172.846153846154	1258.3076923076922	1388.9230769230767	0.6923076923076923	1.0	260.0	13.404103537734525	11.06634434595756	12.180587002454883	4.62974739894686
avg	4-38	4621	Instantly, Sir Ernest's chin was shooting pugnaciously forward.	8	7.538461538461538	4.615384615384616	1118.4666666666667	1127.153846153846	1403.3846153846155	1555.4615384615386	0.8461538461538463	1.692307692307692	144.0	15.522876472584908	13.886650550631206	14.17382538021795	2.564167790185953
avg	4-38	4622	"You deny having ordered a black beard from Parkson's on June 29th?"	12	8.384615384615385	6.230769230769231	1382.2371794871794	1393.6153846153845	1551.6153846153845	1576.0	0.15384615384615385	0.9230769230769231	295.7692307692308	17.687709688627685	15.954875100725218	14.419642769069098	5.266680103239845
avg	4-38	4625	In the event of anything happening to your brother, who will inherit Styles Court?"	14	10.999999999999998	7.461538461538462	1762.2051282051284	1752.3076923076922	1923.4615384615383	2160.153846153846	1.1538461538461537	2.0	556.6153846153846	23.118329183360846	22.347569164652153	21.41116805347219	9.91149472744955
avg	4-38	4626	The brutality of the question called a flush to Lawrence's pale face.	12	9.923076923076923	5.846153846153847	1475.371794871795	1526.4615384615383	1736.1538461538462	1986.153846153846	1.153846153846154	1.7692307692307692	290.3846153846154	20.38279784912931	19.715283373623418	19.32862523107032	5.170797760658106
avg	4-38	4627	The judge gave vent to a faint murmur of disapprobation, and the prisoner in the dock leant forward angrily.	19	20.07692307692308	9.384615384615383	2675.393589743591	2634.0769230769233	3165.3076923076924	4409.000000000001	4.538461538461538	4.923076923076924	1240.0	41.25484575824131	44.533977974751544	48.32679113610643	22.080333748823485
avg	4-38	4628	Heavywether cared nothing for his client's anger.	7	8.307692307692308	3.1538461538461533	1134.7948717948718	1129.8461538461538	1312.4615384615383	1850.230769230769	2.2307692307692313	1.923076923076923	718.5384615384615	14.1949922684528	15.766854687080308	17.701811275639677	12.79481374365758
avg	4-38	4629	"Answer my question, if you please."	6	4.076923076923077	2.3076923076923075	689.5384615384615	669.8461538461539	726.4615384615386	854.923076923077	0.6153846153846154	0.8461538461538463	1986.3076923076922	5.636767338606462	5.425731936610259	5.789334892325014	35.3696264306526
avg	4-39	4630	"I suppose," said Lawrence quietly, "that I should."	8	5.538461538461539	4.461538461538462	937.2179487179488	928.7692307692307	1030.6923076923076	1059.0	0.15384615384615385	0.5384615384615385	58.07692307692308	10.079899341434274	8.998119795863552	8.231857486415269	1.0341595521316211
avg	4-39	4631	"What do you mean by you 'suppose'?	7	3.9230769230769234	3.0000000000000004	617.8205128205128	614.0769230769231	722.7692307692308	729.2307692307693	0.07692307692307693	0.6153846153846154	36.38461538461539	5.582843106966579	5.049691109320439	4.284969299131092	0.6478906863023268
avg	4-39	4632	Your brother has no children.	5	4.153846153846153	2.230769230769231	587.6051282051283	592.5384615384615	697.6153846153846	825.6153846153846	0.6153846153846154	0.8461538461538463	212.0769230769231	5.21548427891988	5.613752350255168	5.438561764413823	3.776394549969377
avg	4-39	4633	You would inherit it, wouldn't you?"	6	4.461538461538462	3.1538461538461537	763.7948717948718	780.3846153846154	852.2307692307692	923.7692307692307	0.38461538461538464	0.6153846153846154	175.0	7.473561478839955	6.3658340048348085	6.6133295103841085	3.1161761339065404
avg	4-39	4635	"Ah, that's better," said Heavywether, with ferocious geniality.	8	9.461538461538462	4.846153846153846	1326.8076923076924	1305.0	1505.230769230769	2003.4615384615386	1.9230769230769234	2.3846153846153846	794.9230769230769	17.010286528651662	18.587160891753957	19.535774716057247	14.154973260567115
avg	4-39	4636	"And you'd inherit a good slice of money too, wouldn't you?"	11	8.384615384615383	5.076923076923077	1339.4358974358975	1326.3076923076924	1507.6923076923076	1648.0	0.6923076923076923	1.5384615384615383	547.3076923076924	17.046236016411584	15.954875100725214	15.281384626614697	9.745755249558258
avg	4-39	4637	"Really, Sir Ernest," protested the judge, "these questions are not relevant."	11	10.53846153846154	6.384615384615385	1714.2499999999998	1763.6923076923076	1928.3846153846152	2199.9230769230767	1.4615384615384615	1.923076923076923	828.9230769230769	23.19022815888069	21.2194466827827	21.88715153675325	14.760401766583243
avg	4-39	4638	Sir Ernest bowed, and having shot his arrow proceeded.	9	8.923076923076923	4.076923076923077	1426.378205128205	1449.8461538461538	1657.230769230769	1886.3846153846152	1.153846153846154	1.7692307692307696	386.0769230769231	19.230167397826822	17.271017996239586	18.134523533167922	6.874763963110737
avg	4-39	4639	"On Tuesday, the 17th July, you went, I believe, with another guest, to visit the dispensary at the Red Cross Hospital in Tadminster?"	23	17.923076923076923	10.153846153846155	2975.3910256410263	3062.769230769231	3445.846153846154	3846.7692307692305	1.7692307692307694	3.0000000000000004	1489.5384615384614	45.35196394137987	39.26940639269406	41.597655199353426	26.523795453611534
avg	4-40	4641	"Did you, while you happened to be alone for a few seconds, unlock the poison cupboard, and examine some of the bottles?"	22	13.46153846153846	10.0	2251.5897435897436	2253.3846153846152	2391.538461538462	2637.0	1.3076923076923077	2.076923076923077	407.53846153846155	29.954348965208446	28.364222401289272	27.118366530956358	7.256923585686527
avg	4-40	4643	"I put it to you that you did do so?"	10	6.769230769230769	3.5384615384615383	1178.7692307692305	1195.5384615384612	1240.6153846153843	1492.384615384615	1.1538461538461537	1.1538461538461542	607.0769230769231	13.145716594460083	12.006446414182108	13.418880590487825	10.810049252215567
avg	4-40	4645	Sir Ernest fairly shot the next question at him.	9	8.076923076923077	4.384615384615384	1175.628205128205	1143.923076923077	1249.5384615384617	1610.1538461538462	1.5384615384615383	1.923076923076923	767.8461538461539	13.276033487589807	15.202793446145577	14.828417752776629	13.672822052156082
avg	4-40	4646	"Did you examine one bottle in particular?"	7	5.615384615384616	3.307692307692308	824.1153846153846	868.0769230769231	959.0	1080.076923076923	0.6153846153846154	1.153846153846154	282.38461538461536	9.032870510426559	9.186140209508459	8.484119525910456	5.028343994536663
avg	4-40	4647	"No, I do not think so."	6	3.3076923076923075	2.0000000000000004	638.4615384615385	657.8461538461538	683.3846153846152	714.5384615384615	0.23076923076923078	0.38461538461538464	148.3846153846154	5.00765130280783	3.5455278001611594	4.109122402986635	2.6422434120025127
avg	4-40	4649	I am referring to a little bottle of Hydro-chloride Hydro-chloride of Strychnine."	12	8.769230769230768	5.384615384615385	1349.0000000000002	1358.6153846153848	1570.0	1811.3846153846152	0.8461538461538463	1.6153846153846154	156.07692307692307	17.9562074253346	16.894977168949765	17.236875764891252	2.7792181871192834
avg	4-40	4650	Lawrence was turning a sickly greenish colour.	7	6.846153846153847	4.3076923076923075	1067.0923076923077	1088.6923076923076	1156.8461538461538	1469.6153846153845	1.076923076923077	1.3846153846153846	794.9230769230768	11.922310589130255	12.194466827827018	13.146363934682809	14.154973260567113
avg	4-40	4651	"N...o...I "N...o...I am sure I didn't."	6	3.9230769230769234	2.1538461538461537	572.0358974358974	595.5384615384615	635.076923076923	809.0	0.6923076923076923	0.7692307692307694	436.61538461538464	4.302142605519369	5.049691109320439	5.239698258826378	7.774688235627923
avg	4-41	4652	"Then how do you account for the fact that you left the unmistakable impress of your finger-prints on it?"	19	11.076923076923077	8.230769230769232	1762.1410256410254	1762.6153846153848	1898.1538461538462	2059.538461538462	0.6153846153846154	1.3076923076923077	207.3076923076923	22.748723512329153	22.535589578297067	20.206939047414878	3.6914701893969784
avg	4-41	4653	The bullying manner was highly efficacious with a nervous disposition.	10	10.153846153846155	5.999999999999999	1498.6384615384616	1507.0769230769229	1736.1538461538462	2187.3076923076924	1.4615384615384617	2.4615384615384617	447.53846153846155	20.38279784912931	20.27934461455815	21.73616257880723	7.969192416293737
avg	4-41	4654	"I...I suppose I must have taken up the bottle."	9	7.615384615384615	4.153846153846154	1274.820512820513	1280.769230769231	1371.6923076923078	1620.5384615384614	0.9230769230769232	1.4615384615384617	807.3846153846155	15.060026817675919	14.074670964276116	14.952707443768778	14.376872396256285
avg	4-41	4656	Did you abstract any of the contents of the bottle?"	10	7.846153846153847	4.461538461538462	1142.275641025641	1139.0	1215.7692307692307	1525.1538461538464	1.4615384615384617	1.5384615384615383	772.5384615384615	12.78285145238338	14.638732205210847	13.811083615396408	13.756376664977312
avg	4-41	4658	"Then why did you take it up?"	7	4.076923076923077	2.6923076923076916	764.6538461538462	780.5384615384615	799.2307692307693	892.6153846153846	0.46153846153846156	0.6153846153846154	344.6923076923077	6.699524070509145	5.425731936610259	6.240460437407647	6.137839672982508
avg	4-41	4659	"I once studied to be a doctor.	7	4.538461538461538	2.769230769230769	839.4102564102565	846.3846153846155	913.1538461538463	1007.0769230769232	0.46153846153846156	0.7692307692307692	315.0769230769231	8.363311300898019	6.553854418479719	7.6104090314545	5.61048678878294
avg	4-41	4660	Such things naturally interest me."	5	4.923076923076923	3.307692307692308	782.1923076923076	766.1538461538462	859.4615384615383	980.7692307692307	0.46153846153846156	0.8461538461538463	191.30769230769232	7.579163099134724	7.49395648670427	7.295541814274376	3.406562657154095
avg	4-41	4662	So poisons 'naturally interest' you, do they?	7	6.999999999999999	3.923076923076923	1241.2435897435896	1248.4615384615386	1360.076923076923	1479.3076923076924	0.6153846153846154	1.1538461538461537	239.46153846153848	14.890390172308788	12.570507655116835	13.262367646275488	4.264024749385081
avg	4-41	4663	Still, you waited to be alone before gratifying that 'interest' of yours?"	12	9.999999999999998	5.384615384615385	1656.3653846153845	1698.3076923076922	1828.9230769230767	2171.769230769231	1.5384615384615385	2.230769230769231	847.8461538461538	21.737644169081353	19.90330378726832	21.55018837450786	15.0973597133705
avg	4-41	4665	If the others had been there, I should have done just the same."	13	6.076923076923077	4.461538461538463	1075.1794871794873	1086.769230769231	1145.8461538461538	1228.0	0.6153846153846154	0.7692307692307692	465.0769230769231	11.761661315703105	10.31426269137792	10.25455712426536	8.281494903559976
avg	4-42	4666	"Still, as it happens, the others were not there?"	9	6.230769230769232	4.230769230769232	991.8846153846154	1000.3846153846154	1095.6923076923076	1200.6923076923076	0.46153846153846156	1.153846153846154	276.7692307692308	11.029190502594702	10.69030351866774	9.92772127017488	4.9283524087014206
avg	4-42	4667	"No, but......" "In fact, during the whole afternoon, you were only alone for a couple of minutes, and it happened...I say, it happened...to be during those two minutes that you displayed your 'natural interest' in Hydro-chloride of Strychnine?"	38	32.230769230769226	20.07692307692308	5029.3205128205145	5028.230769230768	5684.461538461538	6463.615384615385	3.3846153846153855	5.615384615384615	1517.3846153846155	78.04577621604359	74.2412033306473	72.91773666499851	27.01964413953425
avg	4-42	4670	With a satisfied and expressive countenance, Sir Ernest observed: "I have nothing more to ask you, Mr.	17	14.923076923076925	7.461538461538463	2267.2042124542127	2330.3846153846152	2637.461538461538	3286.9999999999995	1.7692307692307692	2.9230769230769234	1413.3846153846152	33.54592747672311	31.93661026054257	34.89798052268747	25.1677451799555
avg	4-42	4672	This bit of cross-examination cross-examination had caused great excitement in court.	11	8.846153846153847	5.538461538461539	1465.673076923077	1470.846153846154	1655.923076923077	1976.6153846153845	1.3846153846153846	1.8461538461538463	611.6153846153846	19.211069232454367	17.08299758259468	19.214462848233083	10.890864369534462
avg	4-43	4673	The heads of the many fashionably attired women present were busily laid together, and their whispers became so loud that the judge angrily threatened to have the court cleared if there was not immediate silence.	35	27.692307692307693	19.384615384615383	4757.423076923078	4829.615384615385	5312.076923076922	5723.153846153846	2.1538461538461537	4.538461538461538	758.7692307692306	72.60729277086294	63.147998925597626	64.05542136506907	13.511191817518288
avg	4-43	4674	There was little more evidence.	5	5.0	3.0	841.1666666666666	826.0769230769231	982.7692307692308	1053.6923076923076	0.46153846153846156	1.0	66.15384615384616	9.3800077516083	7.681976900349178	8.168331644352612	1.1779830660042307
avg	4-43	4675	The hand-writing experts were called upon for their opinion of the signature of 'Alfred Inglethorp' in the chemist's poison register.	20	15.076923076923078	10.92307692307692	2561.5833333333335	2569.230769230769	2791.538461538462	3018.307692307693	1.1538461538461537	2.0	710.4615384615386	35.79614072619571	32.31265108783239	31.682099851312714	12.650990229784972
avg	4-43	4676	They all declared unanimously that it was certainly not his hand-writing, and gave it as their view that it might be that of the prisoner disguised.	26	18.230769230769234	11.46153846153846	2839.0589743589744	2844.5384615384623	3013.6153846153857	3458.8461538461547	2.1538461538461533	3.000000000000001	1106.3846153846152	39.03945857503615	40.02148804727371	36.9547447425132	19.70108190504517
avg	4-44	4677	Cross-examined, they admitted that it might be the prisoner's hand-writing cleverly counterfeited.	12	14.153846153846153	7.153846153846153	1839.174358974359	1833.8461538461538	2475.2307692307695	2913.307692307692	1.7692307692307692	3.5384615384615383	655.8461538461538	31.17663154904578	30.056406124093467	30.425392975725366	11.678469326455895
avg	4-44	4678	Sir Ernest Heavywether's speech in opening the case for the defence was not a long one, but it was backed by the full force of his emphatic manner.	28	23.07692307692308	13.53846153846154	3849.773931623931	3910.692307692308	4462.384615384615	5303.3076923076915	2.9230769230769234	4.0769230769230775	1452.846153846154	60.19797896473501	51.86677410690303	59.03043519147517	25.870425776304543
avg	4-44	4679	Never, he said, in the course of his long experience, had he known a charge of murder rest on slighter evidence.	21	18.076923076923077	10.692307692307693	2864.147435897436	2889.923076923077	3235.0	3733.2307692307695	2.4615384615384617	3.769230769230769	832.769230769231	42.27266563044409	39.64544721998388	40.23875457783922	14.828889154141631
avg	4-44	4680	Not only was it entirely circumstantial, but the greater part of it was practically unproved.	15	14.0	7.692307692307692	2047.4102564102561	2077.3076923076924	2535.3076923076924	2935.307692307692	1.923076923076923	3.2307692307692313	920.6923076923077	32.05402373468637	29.680365296803647	30.68870298775319	16.394510833726322
avg	4-44	4681	Let them take the testimony they had heard and sift it impartially.	12	9.999999999999998	5.230769230769231	1641.5307692307692	1707.5384615384614	1770.7692307692307	2123.923076923077	1.5384615384615383	1.923076923076923	502.9230769230769	20.888337520753208	19.90330378726832	20.977535131566235	8.955410797134487
avg	4-44	4682	The strychnine had been found in a drawer in the prisoner's room.	12	7.384615384615385	4.076923076923077	1134.2692307692307	1150.923076923077	1385.1538461538464	1546.923076923077	0.6923076923076924	1.6923076923076923	838.0	15.256625578862991	13.510609723341389	14.071631634291068	14.922032001221032
avg	4-45	4683	That drawer was an unlocked one, as he had pointed out, and he submitted that there was no evidence to prove that it was the prisoner who had concealed the poison there.	32	19.69230769230769	13.615384615384617	3221.1538461538457	3231.153846153846	3400.8461538461534	3790.538461538461	1.7692307692307692	2.769230769230769	832.4615384615383	44.6947623682688	43.59387590652698	40.924649539240356	14.823410163136955
avg	4-45	4684	It was, in fact, a wicked and malicious attempt on the part of some third person to fix the crime on the prisoner.	23	14.153846153846157	10.230769230769232	2643.846153846154	2612.3846153846157	2702.538461538462	3081.8461538461543	1.1538461538461537	1.4615384615384612	744.4615384615385	34.49634205937605	30.056406124093474	32.44256862730915	13.256418735801097
avg	4-45	4685	The prosecution had been unable to produce a shred of evidence in support of their contention that it was the prisoner who ordered the black beard from Parkson's.	28	21.69230769230769	13.615384615384613	3602.9833333333336	3540.692307692308	4037.0000000000005	4666.846153846154	2.3076923076923075	3.8461538461538467	1212.3846153846152	53.98545811122356	48.48240666129464	51.41285813022272	21.588594306154274
avg	4-45	4686	The quarrel which had taken place between prisoner and his stepmother was freely admitted, but both it and his financial embarrassments had been grossly exaggerated.	25	22.3076923076923	11.76923076923077	3260.4153846153854	3338.923076923077	3826.5384615384614	4733.6923076923085	4.000000000000001	4.76923076923077	1454.4615384615383	50.91177690775025	49.98656997045391	52.21291547446111	25.89919047907906
avg	4-46	4688	He thought the facts had been misrepresented.	7	6.692307692307692	4.0	1025.9166666666665	1090.5384615384617	1234.6923076923076	1399.4615384615383	0.7692307692307694	1.307692307692308	485.7692307692308	13.059213139537778	11.818426000537197	12.30671802220248	8.649957048624088
