participant	text_id	sentence_id	text	token_count	fix_count	fix_prob	mean_fix_dur	first_fix_dur	first_pass_dur	tot_fix_dur	refix_count	reread_prob	tot_regr_from_dur
avg	2-32	1527	Wat haar testamentaire beschikkingen betreft veranderde ze nogal eens van gedachten; ze had de neiging nu eens het ene, dan weer een ander lid van de familie te begunstigen.	29	23.299999999999997	14.700000000000003	3499.9	3526.2000000000003	4047.8000000000006	4726.099999999999	2.6000000000000005	4.400000000000001	1288.3
avg	1-16	68	Iedere morgen is ze om vijf uur op om te melken en werkt daarna aan een stuk door tot de lunch.	21	16.6	9.5	2617.6983333333337	2664.2999999999997	2809.9000000000005	3445.2999999999997	2.900000000000001	3.1000000000000005	1334.7
avg	1-145	1021	Er viel niet met hem te praten als hij in zo'n stemming was.	13	7.300000000000001	4.5	1368.2333333333336	1363.5000000000002	1401.4000000000003	1613.0000000000002	0.8999999999999999	1.0	363.2
avg	4-118	4864	Je wilde het alleen niet begrijpen.	6	4.25	2.75	675.9375	684.625	752.375	787.75	0.125	0.625	183.625
avg	4-37	4376	In zijn latafel vonden we, verstopt onder enig ondergoed: ten eerste, een lorgnet met gouden montuur, identiek aan die welke door de heer Inglethorp wordt gedragen, deze werd overlegd, ten tweede, dit flesje.	33	36.375	18.875	5224.260416666666	5292.25	6632.5	8041.25	5.5	9.0	2929.5
avg	2-35	1559	Maar dit is misschien wel een oud testament?	8	6.2	3.8999999999999995	977.6	970.0999999999999	1105.6	1151.3	0.2	1.0999999999999999	284.6
avg	1-42	264	Boer Raikes heeft een heel knap vrouwtje.	7	9.4	4.6	1235.9666666666665	1193.1999999999998	1551.0	2076.5	2.1	2.3	318.6
avg	2-177	2707	Mesdames et messieurs, begon Poirot met een klein buiginkje, alsof hij een beroemdheid was die op het punt stond een lezing te houden, ik heb u allen gevraagd hier te komen met een bepaald doel.	35	18.900000000000002	14.700000000000003	3125.0500000000006	3124.100000000001	3455.800000000001	3711.4	1.3	2.5000000000000004	292.9
avg	3-133	3900	Ik geloof dat u het wel zult begrijpen, ja, ik ben ervan overtuigd dat u het begrijpt.	17	10.875	8.25	1794.8541666666665	1778.25	1882.375	1999.375	0.25	1.0	365.0
avg	1-69	436	Hij wees me het huisje waar hij en de andere Belgen onderdak hadden verkregen en ik beloofde hem gauw eens op te zoeken.	23	19.900000000000002	12.499999999999998	3058.1083333333336	3133.7000000000003	3379.3999999999996	4180.099999999999	3.4000000000000004	4.3999999999999995	1048.2
avg	2-118	2259	Voldaan leunde de lijkschouwer achterover.	5	7.199999999999999	3.5	696.3583333333332	702.5999999999999	885.5	1401.1	2.2	2.5999999999999996	1095.1
avg	4-57	4495	Tenslotte wilde hij de jury erop wijzen dat er, behalve tegen John Cavendish, ook bewijsmateriaal was verzameld tegen andere personen.	20	16.5	8.75	2318.849702380952	2419.75	2867.5	3514.125	2.375	3.875	629.375
avg	3-141	3965	Wat moet ik ervan denken?	5	2.75	1.875	433.1875	434.25	460.625	513.875	0.25	0.5	91.5
avg	4-151	5072	Ikzelf had eigenlijk hetzelfde idee.	5	6.125	3.25	826.8958333333334	819.875	874.625	1220.625	1.625	1.625	330.375
avg	4-72	4605	Hij straalde zo van voldoening dat het haast absurd leek.	10	6.625	5.25	1199.25	1215.625	1432.875	1432.875	0.0	0.75	23.75
avg	3-159	4129	Dan is er de strychnine die Mace verkocht heeft in de apotheek in Styles St.	15	11.25	7.625	1804.9270833333333	1793.5	1943.5	2256.375	1.5	1.75	912.0
avg	3-158	4119	Die mogelijkheid moest nu of bevestigd of geÃƒâ„¢limineerd worden.	9	10.25	5.5	1528.5	1481.0	1725.625	2178.375	1.625	2.375	676.125
avg	4-98	4753	Mijn aandacht werd erop gevestigd door het verhaal van Annie over wat 'zout' op het blad met de chocola dat ze iedere avond bovenbracht naar de kamer van mevrouw Inglethorp.	30	26.875	15.875	4269.270833333333	4301.0	4846.75	5710.375	3.875	5.25	1612.875
avg	3-95	3570	Was dit de afschuwelijke mogelijkheid waarin Evelyn niet wilde geloven?	10	9.5	5.875	1510.625	1535.125	1644.5	1837.625	1.0	1.25	398.625
avg	1-7	9	Maar als jongen had ik dikwijls gelogeerd op Styles, het landgoed van zijn moeder in Essex.	16	17.699999999999996	8.8	2575.163333333333	2585.2000000000003	2942.7000000000003	3979.0	4.1000000000000005	4.5	1981.7
avg	3-47	3099	kurk gebruiken ze meestal, hoewel me dat een troep geeft als 't er weer af moet... !	17	14.125	6.875	1908.5625	1873.875	2112.5	2852.875	3.5	3.625	1331.875
avg	2-135	2416	U ziet in de laatste woorden van mijn vrouw een beschuldiging,, ging Inglethorp verder, terwijl ze integendeel een beroep op mij waren.	22	20.000000000000004	11.200000000000001	3098.0666666666675	3122.7999999999997	3497.8000000000006	4186.9	2.900000000000001	4.6	2137.6000000000004
avg	2-121	2276	Ze had niets gemerkt van het drama, tot ze door mevrouw Cavendish was gewekt.	14	9.700000000000001	6.4	1629.3666666666668	1677.8	1729.8999999999999	1939.7	1.1	1.4000000000000001	497.09999999999997
avg	1-122	840	Ik loop er steeds over te denken, maar ik zie niet in dat het iets met de zaak te maken heeft.	21	11.5	8.5	1980.1333333333334	1983.3000000000002	2077.3	2207.3	0.6	1.1	693.6000000000001
avg	1-46	307	Toen de auto wegreed, maakte Mary Cavendish zich plotseling los van de groep, stak de oprijlaan over naar het grasveld en ging een lange man met een baard tegemoet, die kennelijk op weg was naar het huis.	37	35.9	19.7	5111.231666666667	5203.699999999999	5728.599999999999	7176.300000000001	7.899999999999999	8.5	1260.7999999999995
avg	3-103	3641	Cynthia aarzelde even en plukte ondertussen met haar kleine handen wat aan het gras.	14	9.375	6.875	1644.6458333333333	1648.625	1786.625	1810.125	0.125	1.0	118.25
avg	2-85	2009	Toch is het niet belangrijk en we hoeven er dus geen rekening mee te houden.	15	12.5	7.4	1843.7250000000004	1852.3	1929.6999999999998	2430.4	2.6000000000000005	2.4000000000000004	686.6
avg	1-71	453	Misschien heb je wel gelijk, Dorcas...ja, nee, niet nu.	9	7.299999999999999	5.0	1080.4833333333333	1089.7	1399.3999999999999	1542.1999999999998	0.5	2.0	139.3
avg	4-29	4316	Hij hield hetzelfde stoffige papier omhoog dat Poirot en ik al hadden bekeken in de huiskamer op Styles.	18	14.5	10.125	2387.575	2383.75	2586.0	3014.625	1.875	2.25	626.5
avg	2-80	1962	Dat hij gisternacht niet in huis was.	7	5.3	3.6	802.4833333333333	809.7	866.0	972.9	0.6000000000000001	0.8999999999999999	152.3
avg	3-107	3676	Nou, dat verandert de zaak natuurlijk, zei ik stijfjes.	9	6.875	4.75	1141.2916666666665	1157.125	1308.25	1359.625	0.25	1.125	324.75
avg	1-155	1104	Uit zijn zak haalde hij de sleutel die hij in het slot van het koffertje boven gevonden had.	18	14.1	7.300000000000002	2053.2833333333333	2071.7999999999997	2218.2999999999993	2761.7	3.000000000000001	3.4000000000000004	561.0
avg	4-125	4904	Poirot staarde mij verbaasd aan.	5	2.75	2.75	460.875	460.875	460.875	460.875	0.0	0.0	0.0
avg	4-7	4184	Weet je, tot op het laatste moment dacht ik dat het Lawrence was.	13	8.25	5.5	1406.3125	1390.5	1549.125	1653.0	0.5	1.25	210.25
avg	3-49	3116	We moeten zo intelligent zijn, dat hij er geen flauw vermoeden van heeft dat wij ook maar enigszins intelligent zijn.	20	14.75	10.75	2370.4895833333335	2362.875	2633.5	2895.25	1.0	2.0	606.875
avg	2-151	2521	Ik had er geen idee van dat die man zo koppig was dat hij zou weigeren om ook maar iets te zeggen.	22	11.899999999999999	9.399999999999997	2190.366666666667	2243.9	2343.3	2499.7000000000003	0.8	1.0999999999999999	410.40000000000003
avg	4-15	4246	In september waren wij allemaal in Londen.	7	7.625	3.625	900.4166666666666	956.625	1153.25	1436.125	1.625	2.25	703.5
avg	2-29	1506	Na aftrek van enkele onbelangrijke legaten aan bedienden en zo, vermaakte ze in haar laatste testament, gedateerd augustus vorig jaar, haar hele vermogen aan haar stiefzoon, de heer John Cavendish.	30	32.400000000000006	17.199999999999996	4629.116666666666	4659.9	5104.799999999999	6802.599999999999	6.9	7.8999999999999995	2433.8999999999996
avg	3-145	3998	Hij deed zo ongewoon zenuwachtig en opgewonden, dat het mijn nieuwsgierigheid prikkelde.	12	9.5	6.25	1584.8125	1584.125	1919.25	2022.875	0.5	2.0	191.75
avg	3-114	3738	Wat geeft dat? zei hij tenslotte.	6	4.5	2.875	776.9375	760.25	871.875	976.375	0.5	0.875	213.625
avg	3-54	3166	Ik zal mijn vraag anders stellen.	6	4.125	2.875	700.5	703.125	766.875	880.75	0.625	0.625	308.75
avg	2-136	2418	Ik heb het wel ingeschonken, ja.	6	4.1	3.0000000000000004	708.4499999999999	720.1999999999999	804.1999999999999	810.5999999999999	0.1	0.5	117.60000000000002
avg	1-127	876	Dan is hij wel zeker van zijn zaak!	8	7.600000000000001	4.0	980.65	937.0000000000001	1044.6	1425.8999999999999	1.7000000000000002	2.2	583.2
avg	1-12	43	Maar ma had meteen heel veel met hem op en nam hem in dienst als secretaris...je weet toch dat ze altijd wel honderd verenigingen leidde?	25	26.499999999999996	14.799999999999999	3811.098333333333	3883.1000000000004	4455.3	5522.4	4.9	6.300000000000001	1708.3000000000002
avg	1-147	1042	Maar ik geloof eigenlijk niet dat ik... Dorcas aarzelde.	9	7.9	5.1000000000000005	1196.25	1232.8	1363.4	1549.1	1.3	1.6999999999999997	328.80000000000007
avg	3-83	3457	John rende haar na en greep haar bij de arm.	10	7.5	3.75	1189.4375	1162.0	1305.375	1494.75	0.875	1.625	415.875
avg	1-97	622	Heel droevig...heel droevig, mompelde dokter Wilkins.	6	6.6000000000000005	3.4000000000000004	992.1666666666665	1010.7	1090.8	1310.7	1.1	1.4	218.4
avg	3-149	4037	Maar die andere jongedame was ook heel aardig.	8	5.5	3.375	877.2291666666666	852.75	966.75	1055.75	0.5	0.875	206.25
avg	3-78	3415	Waarschijnlijk, dacht ik, is het niet echt gebeurd.	8	7.125	4.5	1091.9583333333333	1116.5	1325.375	1519.375	0.875	1.5	341.375
avg	4-46	4448	Hoe verklaart u dan dat er onmiskenbaar uw vingerafdrukken op staan?	11	8.125	5.125	1427.5416666666665	1434.5	1580.0	1744.375	0.625	1.5	341.375
avg	3-76	3388	Het is tenslotte heel verantwoordelijk werk.	6	4.875	2.5	766.3958333333333	774.5	924.25	1002.5	0.5	0.75	509.875
avg	2-49	1695	Wat weten die d'r nou van?	6	4.8999999999999995	3.4	842.35	836.3000000000001	879.9	986.3000000000001	0.7	0.8999999999999999	293.6
avg	2-17	1406	Gevoel voor decorum en een degelijke opvoeding maakten dat we allemaal zo gewoon mogelijk deden, maar toch vroeg ik me af of deze zelfbeheersing werkelijk wel zo veel moeite kostte.	30	27.2	16.8	4178.426666666666	4196.700000000001	4611.599999999999	5618.299999999999	4.1000000000000005	5.2	1282.2000000000003
avg	1-170	1245	Heb je ergens kaarsvet op de vloer gezien, toen je gisteren de kamer deed?	14	9.5	5.8	1554.2500000000002	1557.0000000000002	1683.7000000000003	1818.0	0.7	1.4000000000000001	616.1999999999999
avg	1-68	435	Als detective had hij zich onderscheiden door zijn enorme flair en hij had indertijd successen geoogst met het oplossen van enkele van de meest raadselachtige gevallen.	26	23.499999999999996	14.299999999999999	3610.0949999999993	3569.3999999999996	4335.2	4795.299999999999	2.0	4.7	1214.7
avg	1-117	789	Poirot gebaarde zo hevig tegen mij met zijn wijsvinger dat ik terugweek.	12	11.200000000000001	6.8999999999999995	1737.5833333333335	1796.6999999999996	2119.0	2413.6	1.4000000000000001	2.4	745.7
avg	3-116	3753	De arrestatie van Bauerstein, natuurlijk!	5	3.75	2.75	654.75	663.625	753.75	787.625	0.25	0.75	5.5
avg	1-66	419	Mon ami Hastings! riep hij uit.	6	5.9	3.5999999999999996	809.9166666666667	816.9000000000001	906.0	1141.8999999999999	0.8	1.3	221.6
avg	1-160	1157	Tenminste, laten we het hopen.	5	3.1	2.5	616.8999999999999	624.5999999999999	629.9999999999999	702.9	0.4	0.5	75.3
avg	3-90	3526	Dat lijkt me heel riskant.	5	3.25	2.0	515.5	508.25	530.5	581.25	0.25	0.375	132.125
avg	3-83	3461	Ze maakte zich kalm los uit zijn greep en sprak over haar schouder: Misschien.	14	10.875	6.875	1641.8958333333335	1707.625	1892.875	2087.0	1.25	2.125	315.375
avg	2-47	1672	Wat bedoel je, helpt ons?	5	3.5	2.7	765.95	766.7	823.7	860.8000000000001	0.2	0.4	123.1
avg	1-171	1252	En ook geen mantel of een pelerine of een, hoe noem je dat ook weer, een sportjasje?	17	11.000000000000002	7.300000000000001	1733.675	1805.5999999999997	1948.1	2266.5	1.3000000000000003	1.9000000000000004	336.0
avg	3-116	3752	Beste vriend, antwoordde Poirot, ik heb geen idee waar je het over hebt.	13	8.25	5.5	1420.375	1415.625	1437.25	1573.125	0.625	0.75	789.25
avg	1-85	546	Ik volgde Lawrence door de gang en over de overloop naar de rechtervleugel van het huis.	16	9.699999999999998	7.6	1682.125	1688.8000000000002	1806.6999999999998	2077.2000000000003	1.2	1.3	485.4
avg	4-70	4597	Ik schudde het hoofd, ÃƒÂ´ik weet het niet.	8	3.875	2.875	719.3125	700.875	736.875	762.625	0.125	0.25	95.5
avg	3-160	4140	Jammer, madame, zei Poirot, ik dacht dat u mij met een bezoek kwam vereren.	14	13.75	7.625	1947.5729166666665	1944.625	2125.0	2873.625	3.375	3.0	976.0
avg	2-53	1722	Ze zouden hem eigenlijk moeten vierendelen, zoals in de goede ouwe tijd.	12	9.7	5.5	1385.1833333333332	1351.9999999999998	1564.0999999999997	1907.1000000000004	1.4	2.2	435.1
avg	4-79	4649	Ik wierp een vlugge blik op Mary.	7	3.125	2.625	592.8125	581.125	644.125	644.125	0.0	0.25	576.75
avg	2-74	1919	Het is wel erg verwarrend, al die testamenten.	8	6.7	3.6000000000000005	912.0833333333333	887.9000000000001	1212.2	1293.0	0.5	1.7	155.39999999999998
avg	4-9	4198	Maar Poirot... protesteerde ik. Unknown59	5	3.375	1.875	592.75	622.25	717.25	852.0	0.625	1.125	246.75
avg	2-34	1549	Het was Poirot die sprak.	5	3.9000000000000004	2.5	753.5	788.5	853.4	896.4	0.30000000000000004	0.7	223.1
avg	2-160	2591	Maar om zich daarvan te verzekeren, moesten er tastbare bewijzen zijn, zoals het daadwerkelijk kopen van het vergif; en dat was niet moeilijk met iemand die zo'n bijzondere verschijning is als Inglethorp.	32	23.1	15.699999999999998	4094.3000000000006	4176.500000000001	4432.3	4799.800000000001	1.8	3.1000000000000005	1450.6000000000001
avg	2-75	1928	Het zal je zijn opgevallen dat ze moeite heeft gehad met formuleringen waarin de woorden 'bezeten' en 'bezit' voorkwamen.	19	17.2	9.1	2626.1666666666665	2612.5	3048.8	3701.8	2.400000000000001	3.7	1226.9
avg	4-85	4690	Daarom was er geen mogelijkheid om een stevig stuk papier, zoals een testament, te vernietigen.	15	14.75	8.625	2046.2202380952383	1991.375	2341.625	2904.25	2.125	3.0	784.375
avg	2-33	1542	Wat de zaak wel veel eenvoudiger maakt, mompelde Wells.	9	9.5	5.5	1302.9499999999998	1341.1000000000001	1386.7	1841.6999999999998	2.3000000000000003	2.1	856.1
avg	2-97	2110	Ik ben op zoek naar een vriend van me, die wel eens deze kant op gelopen kon zijn, dacht ik.	20	10.599999999999998	9.1	1900.45	1908.3000000000002	1966.9000000000003	2079.0	0.5	0.7999999999999999	182.0
avg	2-34	1544	Hij maakte de zin niet af.	6	4.3	3.1999999999999997	753.1666666666666	757.7	810.5	867.4	0.2	0.4	115.4
avg	4-122	4889	Maar toen ik erachter kwam dat het hele dorp wist dat het John was die zich aangetrokken voelde tot dat knappe vrouwtje, kreeg zijn zwijgen een heel andere betekenis.	29	21.625	17.0	4071.40625	4036.875	4171.625	4518.375	1.375	2.0	712.75
avg	4-127	4924	Wat was er eenvoudiger dan een of meer van deze poeders op te lossen in mevrouw Inglethorps grote medicijnfles, op het moment dat die van Coot kwam?	27	21.0	12.875	3594.375	3544.25	4037.625	4742.0	2.75	4.0	1394.875
avg	3-154	4081	in Tadminster, het klinkt haast als de twijg aan de tak en de tak aan de boom, en de boom stond op de bergen... je weet wel. '... ',	29	20.5	10.5	3299.7291666666665	3361.25	3534.25	4333.5	3.625	4.0	2126.625
avg	3-104	3647	Ik weet niet waarom, maar ze kan me niet uitstaan.	10	5.25	3.375	1002.125	1000.625	1021.125	1090.5	0.375	0.5	205.75
avg	1-19	90	Ik zal het alleen maar heerlijk vinden mezelf nuttig te maken, antwoordde ik.	13	13.5	7.500000000000001	1867.7933333333335	1870.1999999999998	2140.1	2708.3999999999996	2.6	3.6000000000000005	470.70000000000005
avg	2-21	1436	Ik zou mezelf toch niet gauw traag van begrip willen noemen, maar ik moet bekennen dat mij niets ongewoons was opgevallen.	21	16.9	11.400000000000002	2896.1166666666663	2920.3999999999996	3055.2999999999997	3555.3	2.5	2.6	1127.8
avg	1-140	967	Nee, punt zes houd ik voorlopig voor mijzelf.	8	5.9	4.6	1033.3166666666666	1054.9	1092.1	1184.2	0.6	0.7	396.59999999999997
avg	2-123	2294	Het bewijst duidelijk dat mijn arme vriendin zojuist tot de ontdekking was gekomen dat ze voor de gek gehouden werd.	20	13.3	10.300000000000002	2214.2833333333338	2234.8000000000006	2289.8	2467.8	0.9	1.4000000000000001	366.4
avg	2-182	2748	Ik heb niet minder dan vijf getuigen die erop kunnen zweren dat ze hen samen gezien hebben, of om zes uur of iets over zessen, en zoals u weet, ligt 'Abbey Farm', waar mevrouw Raikes woont, op z'n minst vier kilometer van het dorp.	44	35.300000000000004	21.199999999999996	5596.253333333332	5621.999999999999	6041.5	7136.5999999999985	4.6	6.299999999999999	3171.1999999999994
avg	3-75	3381	Dat is haar enige vrije tijd.	6	4.125	2.875	829.5	834.25	890.75	959.5	0.375	0.625	122.625
avg	4-137	4979	De inhoud van de prullemand wordt bewaard en zal in ieder geval onderzocht worden.	14	13.0	7.5	1844.40625	1905.75	2157.875	2466.875	2.0	2.875	651.375
avg	2-162	2602	Kun je dat niet raden? vroeg Poirot glimlachend.	8	5.7	4.3	1032.6999999999998	1022.0999999999999	1075.4	1147.6	0.4	0.6000000000000001	308.8
avg	1-28	148	Als u nu helemaal mocht doen waar u zin in had, wat voor beroep zou u dan kiezen?	18	12.799999999999999	9.1	2139.5166666666664	2127.7	2316.3	2560.1	1.1	1.9	824.4
avg	2-16	1401	Ik verzeker u dat u er zich geen zorgen over hoeft te maken.	13	7.1000000000000005	5.499999999999999	1250.95	1272.6	1401.8000000000002	1470.2000000000003	0.30000000000000004	0.8999999999999999	92.1
avg	1-156	1116	Juffrouw Cynthia heeft een groene avondjurk.	6	5.2	2.8	771.2666666666665	781.5	918.0999999999999	1034.0	0.6000000000000001	1.2000000000000002	126.10000000000001
avg	1-155	1108	Ik heb er overal naar gezocht.	6	3.4000000000000004	2.4000000000000004	578.3666666666666	567.0999999999999	579.5	670.5	0.2	0.3	230.10000000000002
avg	1-141	980	Het was ongewoon dik papier, helemaal niet als normaal postpapier.	10	10.700000000000001	5.799999999999999	1550.0083333333332	1583.7	1742.9	2330.2	2.3	2.4	1075.8000000000002
avg	2-71	1897	Dank u wel, mademoiselle, goedemorgen.	5	4.5	2.8	695.15	731.8	817.5	920.0	0.4	0.9	85.6
avg	2-27	1493	Het was alleen een briefje met het verzoek haar vanmorgen te bezoeken omdat ze mijn advies wilde hebben over een zaak van het grootste gewicht.	25	20.6	13.000000000000002	2828.624999999999	2846.0999999999995	3202.1	3866.3000000000006	3.000000000000001	4.1000000000000005	1022.5
avg	1-91	586	Ik stond op het punt tegen Lawrence te zeggen dat ik hen liever alleen liet, nu ik toch verder niets kon doen, toen de woorden me op de lippen bestierven.	30	20.499999999999996	13.699999999999998	3615.183333333333	3622.0999999999995	3807.3999999999996	4362.400000000001	2.400000000000001	3.0	1390.6
avg	4-161	5153	Hij was een stap opzij gegaan en terwijl ik de kamer uitging had ik de blik in Mary's ogen gezien toen John haar in zijn armen sloot.	27	19.0	10.625	3313.6874999999995	3281.375	3565.5	3957.125	1.875	3.125	963.375
avg	3-28	2969	Hij leek wat in de war gebracht, maar herstelde zich snel.	11	9.625	4.625	1285.2604166666667	1321.375	1593.0	1840.875	1.375	2.25	912.5
avg	2-145	2472	Volgens de getuigenverklaringen bij het vooronderzoek heeft Inglethorp zijn vrouw vermoord, dat is zo zeker als tweemaal twee vier is, en als iemand anders dan u ook maar zou hebben gezinspeeld op het tegendeel, dan had ik hem in zijn gezicht uitgelachen.	42	40.5	23.1	6228.836666666665	6310.299999999998	6898.399999999999	9002.199999999999	8.299999999999999	8.999999999999998	2892.5
avg	3-35	3016	We zullen in 't begin wel krap zitten natuurlijk, omdat ik, zoals ik je al eens verteld heb, financieel een beetje in de knoei zit.	25	16.375	11.125	2896.75	2899.875	2978.375	3222.625	1.0	1.625	896.875
avg	3-124	3823	Hij spreidde het stuk papier op de tafel uit.	9	5.75	4.0	998.875	1016.375	1075.0	1107.375	0.25	0.625	120.0
avg	2-137	2431	Er komt schot in de zaak, beste vriend.	8	5.4	4.0	970.3	961.8	1036.5	1150.4	0.7000000000000001	0.8999999999999999	1113.5
avg	2-51	1710	Hij is een doortrapte kerel, 'k Durf wedden dat hij vliegenpapier geweekt heeft.	13	14.700000000000001	7.1	1821.930714285714	1754.8	2416.1	3366.6	2.8	3.3	761.7
avg	1-151	1071	O ja, meneer, van wie anders?	6	3.4000000000000004	1.5	615.25	613.8	665.6999999999999	783.9000000000001	0.30000000000000004	0.5	346.4
avg	1-142	987	Ik liet het stukje papier los en zag het hem in zijn tas doen met dezelfde methodische zorg die hij overal aan besteedde.	23	15.900000000000002	12.299999999999999	2747.1583333333333	2731.7	2944.2	3333.0	1.5	2.1	967.3
avg	1-82	530	Mijn avond was totaal bedorven door de aanwezigheid van dokter Bauerstein. Het leek wel of die man nooit weg zou gaan.	21	17.3	11.299999999999999	2686.9166666666665	2715.1	3077.7000000000003	3469.3	1.7000000000000002	3.000000000000001	614.6000000000001
avg	3-51	3131	O, nu begrijp ik het.	5	2.5	2.0	561.4375	553.75	615.5	615.5	0.0	0.25	21.25
avg	2-94	2093	Hij stond op en legde zijn hand op mijn schouder.	10	6.0	3.3	1154.3999999999999	1149.1000000000001	1162.9	1304.8999999999999	0.6	0.7	581.3000000000001
avg	4-67	4562	Ongetwijfeld eens een keer toen ik razend was, merkte Poirot droog op.	12	9.625	5.0	1638.3541666666667	1636.5	1752.875	2032.125	1.25	1.75	818.375
avg	4-149	5053	Ze komt uit Middlingham terug met al de compromitterende stukken in haar bezit.	13	11.5	7.125	1700.2729166666666	1693.375	2101.0	2404.5	1.25	2.5	379.125
avg	4-47	4454	Waarom hebt u hem dan in handen gehad?	8	5.375	3.125	809.375	788.625	856.125	993.75	0.75	1.125	289.5
avg	1-115	764	Je gedachten zijn verward, nietwaar?	5	4.3	3.2	710.4499999999999	738.0999999999999	863.6	863.6	0.0	0.8	42.3
avg	1-34	199	Werkt u niet in Tadminster, juffrouw Murdoch?	7	9.1	4.5	1178.2083333333333	1211.8000000000002	1345.0000000000002	1867.1	2.3000000000000003	2.4	589.5
avg	3-141	3973	En ze liep rustig langs mij heen de tuindeuren uit, terwijl ze koeltjes knikte dat ik kon gaan.	18	13.0	8.25	2132.7708333333335	2144.375	2398.875	2587.625	1.0	2.125	833.0
avg	1-12	41	Iedereen kan zien dat die vent helemaal uit de toon valt.	11	9.4	5.999999999999999	1562.7166666666665	1549.3	1655.5	1959.8000000000002	1.3	1.5	480.79999999999995
avg	4-149	5058	Ze zal er wel voor zorgen dat een en ander vroeg of laat, maar op het juiste moment, ontdekt wordt.	20	13.125	9.5	2446.3125	2492.375	2509.5	2709.25	0.875	0.875	795.625
avg	1-124	846	Dus dronk ze die tussen acht en half negen, zeker niet veel later.	13	8.799999999999999	6.0	1498.7333333333336	1492.9000000000003	1645.6000000000001	1886.5000000000005	1.0999999999999999	1.7000000000000002	247.0
avg	1-20	105	Mijn vrouw, Hastings, zei John.	5	9.9	3.0	957.1216666666667	966.3	1123.0	2254.7000000000003	3.8999999999999995	2.3000000000000003	831.5
avg	2-181	2735	Ik kan niet geloven dat iemand zo onmenselijk zou kunnen zijn om mij te beschuldigen van wat u zegt.	19	10.600000000000001	6.6	1784.9000000000005	1784.6000000000001	1904.8999999999999	2153.9	0.8999999999999999	1.5	568.0999999999999
avg	2-26	1481	Dat geeft ons ruim de tijd voor het doktersrapport.	9	7.199999999999999	4.5	1014.8333333333333	1059.1	1273.1	1443.3000000000002	0.7000000000000001	1.4000000000000001	192.1
avg	3-102	3631	En? vroeg ik welwillend, toen ze aarzelde.	7	5.125	3.625	825.03125	759.875	807.375	1073.25	0.75	0.875	330.25
avg	4-36	4373	Hij probeert aan te tonen dat er zeker zoveel bewijzen tegen Lawrence zijn als tegen John, en ik ben er nog niet zo zeker van dat hij daarin niet zal slagen.	31	26.125	15.125	3980.1979166666665	3941.625	4463.75	5294.0	3.875	5.375	1440.5
avg	4-69	4587	Hij rende langs me heen en schreeuwde: Een garage!	9	6.5	3.5	941.4791666666666	939.5	1038.25	1206.5	0.75	1.25	269.875
avg	3-159	4131	Nu hebben we alweer strychnine die in handen geweest is van een van de huisgenoten.	15	10.25	7.25	1626.3020833333333	1619.0	1890.375	2036.0	0.625	2.0	294.625
avg	3-134	3905	Juist, zei ik, nu begrijp ik...	6	5.5	3.0	930.1458333333334	913.375	956.625	1283.375	1.125	1.125	407.625
avg	2-119	2262	En bleef u waar u was?	6	3.5999999999999996	2.3999999999999995	677.0	673.5	709.3000000000001	802.9000000000001	0.4	0.6	141.10000000000002
avg	2-19	1416	Ik keek naar haar, zoals ze daar aan het hoofd van de tafel zat, elegant, beheerst, raadselachtig.	17	12.299999999999999	8.3	2061.7833333333333	2064.2	2268.2999999999997	2442.9	1.0000000000000002	1.9	606.9
avg	2-43	1639	Poirot antwoordde lachend: een volgekladderde ouwe envelop en een pas geplant bed met begonia's.	14	19.800000000000004	9.6	2446.5594047619047	2460.7999999999997	3023.1000000000004	4190.9	5.199999999999999	4.8999999999999995	1282.4999999999998
avg	1-41	256	Het is wel degelijk waar!	5	4.6	2.2	568.4166666666667	562.9	630.8000000000001	858.1000000000001	0.8	0.9	371.8
avg	4-13	4228	Officieel heb ik er niets mee te maken.	8	3.125	2.5	498.1875	524.75	593.375	634.0	0.25	0.5	40.625
avg	1-92	592	De aanval van mevrouw Inglethorp was niet zo hevig meer.	10	7.300000000000002	5.1000000000000005	1306.966666666667	1308.0	1392.4000000000003	1554.1000000000001	0.7	1.0	502.5
avg	2-93	2090	Hij was zo enorm zeker van zichzelf.	7	4.8999999999999995	3.5999999999999996	855.25	887.4	900.1999999999999	999.8999999999999	0.5	0.6	100.9
avg	1-90	581	Mevrouw Inglethorp lag op bed; hevige stuiptrekkingen teisterden haar lichaam en blijkbaar had ze daardoor het tafeltje naast haar bed omgestoten.	21	19.2	12.4	3187.143333333333	3235.7000000000003	3560.7	4067.7000000000003	2.3000000000000007	3.2	917.2999999999998
avg	4-38	4381	Hierdoor stond buiten twijfel vast dat het vernietigde testament ten gunste van de echtgenoot van de overledene was opgemaakt.	19	19.125	11.875	2508.354166666667	2488.375	3190.375	3824.0	2.875	4.875	1106.75
avg	2-124	2299	Maar ze was niet van plan toe te geven dat ik gelijk had.	13	7.200000000000001	5.7	1251.8	1246.3	1255.8	1436.7999999999997	0.7	0.8	310.40000000000003
avg	2-52	1714	Voor het ogenblik zocht hij zijn heil in de vlucht en verliet ijlings de kamer.	15	11.9	7.900000000000001	2158.483333333333	2127.7	2279.6999999999994	2544.8999999999996	1.2000000000000002	1.8	748.9000000000001
